# Constructed from biom file
#OTU ID	St_Patrick	Abita	Callopie	Alana	Unknown	Dyani	Abu	Captive_Baby	Marra	Nilsson	Unknown_FRC5	Nyx	Ariadne	Luna	Minerva	Jordan	Corey	Theodora	Bathsheba	Odysseus	Ivy	Ivanhoe	Octavia	Unknown_G2.3	Unknown_G2.2	Wings	Orf	Juniper	Azalea	Mimosa	Agate	Zanahoria	Rambo_II	Siobhan	Unknown_G2.1	Talia	LFG_AM (LFM)	LSG_AM (LSM)	LSG_AFO	LSG_Unknown	LSG_AFY	RSG_AM_2	RSG_AM (RSM)	RSG_SubAM_1	UNKG_Unknown_1	UNKG_Unknown_2	UNKG_Unknown_3	UNKG_Unknown_4	UNKG_Unknown_5	UNKG_Unknown_6	UNKG_Unknown_7	UNKG_Unknown_8	UNKG_Unknown_9	UNKG_Unknown_10	UNKG_Unknown_11	UNKG_Unknown_12	UNKG_Unknown_13	UNKG_Unknown_14	UNKG_Unknown_15	UNKG_Unknown_16	UNKG_Unknown_17	UNKG_Unknown_18	UNKG_Unknown_19	UNKG_Unknown_20	UNKG_Unknown_21	UNKG_Unknown_22	UNKG_Unknown_23	UNKG_Unknown_24	UNKG_Unknown_25	UNKG_Unknown_26	UNKG_Unknown_27	UNKG_Unknown_28	UNKG_Unknown_29	UNKG_Unknown_30	UNKG_Unknown_31	UNKG_Unknown_32	URG.1	URG.10	URG.11	URG.12	URG.13	URG.14	URG.2	URG.3	URG.4	URG.5	URG.6	URG.7	URG.8	URG.9
k__Bacteria;p__Firmicutes;c__Bacilli	39.0	130.0	278.0	1.0	8.0	16.0	19.0	15043.0	79.0	13.0	31.0	199.0	89.0	70.0	106.0	27.0	14.0	65.0	8.0	94.0	81.0	8.0	7.0	156.0	58.0	701.0	671.0	75.0	461.0	15.0	57.0	11.0	13.0	176.0	28.0	147.0	2.0	4125.0	4.0	7.0	0.0	1.0	7.0	22.0	0.0	0.0	2.0	0.0	4.0	2.0	0.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	0.0	1.0	46.0	0.0	3.0	3.0	0.0	1.0	4.0	3.0	26.0	2849.0	5.0	5.0	5.0	5.0	6.0	4.0	6.0	9.0	13.0	66.0	2.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia	23169.0	33132.0	64848.0	33492.0	31608.0	34981.0	48252.0	18434.0	11258.0	49341.0	24672.0	24464.0	58346.0	41964.0	16885.0	14071.0	22592.0	28154.0	46681.0	64354.0	62639.0	40330.0	23028.0	37270.0	31746.0	32754.0	67736.0	35116.0	27064.0	37528.0	34188.0	38238.0	25720.0	25348.0	33491.0	29188.0	69934.0	221633.0	203386.0	56342.0	120878.0	56391.0	225803.0	55114.0	48139.0	49080.0	72769.0	59889.0	54038.0	58435.0	70837.0	63250.0	52826.0	47692.0	59200.0	57456.0	37681.0	50629.0	66987.0	46476.0	63543.0	69577.0	52304.0	62527.0	56393.0	58298.0	59479.0	55727.0	73621.0	47139.0	61350.0	65424.0	62473.0	59712.0	59092.0	56039.0	33529.0	16458.0	31612.0	22615.0	34122.0	23535.0	35710.0	31423.0	34740.0	29433.0	40967.0	26461.0	35686.0	35707.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	1992.0	29.0	54.0	34.0	1.0	5.0	0.0	0.0	0.0	0.0	118.0	10.0	45.0	41.0	19.0	13.0	6.0	28.0	8.0	15.0	82.0	3.0	4.0	25.0	47.0	96.0	82.0	108.0	15.0	19.0	16.0	19.0	24.0	38.0	7.0	45.0	53.0	333.0	360.0	114.0	142.0	45.0	354.0	52.0	62.0	101.0	96.0	74.0	43.0	94.0	156.0	115.0	49.0	153.0	191.0	51.0	51.0	100.0	231.0	45.0	38.0	109.0	63.0	82.0	125.0	49.0	75.0	199.0	88.0	30.0	40.0	209.0	55.0	78.0	38.0	47.0	463.0	125.0	6.0	59.0	32.0	268.0	296.0	23.0	22.0	63.0	12.0	18.0	47.0	491.0
k__Bacteria;p__Firmicutes;c__OPB54	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	7.0	2.0	1.0	1.0	3.0	0.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	3.0	5.0	2.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0	1.0	3.0	2.0	0.0	4.0	0.0	5.0	1.0	1.0	2.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	13.0	3.0	19.0	5.0	5.0	3.0	1.0	0.0	5.0	3.0	1.0	21.0	22.0	12.0	18.0	3.0	16.0	5.0	6.0	10.0	45.0	9.0	3.0	4.0	69.0	21.0	261.0	45.0	31.0	3.0	22.0	3.0	9.0	141.0	17.0	50.0	48.0	82.0	223.0	34.0	114.0	34.0	79.0	32.0	28.0	11.0	31.0	14.0	18.0	21.0	104.0	12.0	22.0	124.0	152.0	17.0	117.0	114.0	98.0	214.0	90.0	147.0	64.0	53.0	60.0	68.0	205.0	47.0	163.0	15.0	25.0	35.0	59.0	56.0	36.0	26.0	2.0	8.0	24.0	3.0	17.0	8.0	1.0	4.0	10.0	5.0	7.0	9.0	5.0	9.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.0	3.0	27.0	5.0	0.0	1.0	9.0	0.0	306.0	17.0	0.0	1.0	7.0	1.0	1.0	0.0	1.0	1.0	11.0	39.0	18.0	4.0	26.0	1.0	2.0	22.0	29.0	20.0	15.0	1.0	3.0	12.0	8.0	28.0	7.0	6.0	54.0	99.0	110.0	46.0	50.0	11.0	70.0	7.0	53.0	22.0	36.0	28.0	32.0	20.0	38.0	16.0	36.0	43.0	40.0	23.0	28.0	22.0	18.0	28.0	33.0	20.0	13.0	53.0	29.0	45.0	54.0	20.0	33.0	19.0	29.0	14.0	35.0	43.0	19.0	8.0	5.0	27.0	0.0	8.0	5.0	8.0	1.0	6.0	4.0	13.0	2.0	3.0	1.0	2.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	3.0	1.0	3.0	23.0	0.0	0.0	0.0	0.0	2562.0	0.0	7.0	8.0	7.0	0.0	0.0	2.0	1.0	6.0	0.0	15.0	27.0	42.0	10.0	3.0	7.0	2.0	27.0	1.0	11.0	11.0	1.0	33.0	28.0	14.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	32.0	6.0	1.0	5.0	4.0	1.0	4.0	4.0	2.0	0.0	1.0	9.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	7.0	28.0	48.0	44.0	60.0	38.0	95.0	0.0	178.0	34.0	5.0	0.0	25.0	23.0	19.0	3.0	1.0	19.0	0.0	20.0	123.0	1.0	20.0	3.0	7.0	19.0	21.0	39.0	4.0	10.0	2.0	14.0	3.0	11.0	48.0	24.0	33.0	163.0	192.0	46.0	78.0	14.0	57.0	5.0	9.0	2.0	8.0	2.0	5.0	16.0	75.0	18.0	11.0	50.0	110.0	34.0	13.0	24.0	29.0	21.0	27.0	4.0	42.0	24.0	20.0	13.0	50.0	36.0	5.0	5.0	5.0	113.0	6.0	5.0	12.0	5.0	25.0	98.0	8.0	116.0	18.0	30.0	32.0	28.0	48.0	66.0	20.0	9.0	4.0	5.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	106.0	65.0	868.0	17.0	151.0	41.0	9.0	5.0	41.0	7.0	12.0	70.0	9.0	4.0	11.0	8.0	1.0	12.0	19.0	41.0	23.0	6.0	5.0	2.0	25.0	772.0	36.0	8.0	9.0	1.0	8.0	1.0	11.0	20.0	17.0	32.0	9.0	40.0	10.0	13.0	12.0	7.0	17.0	5.0	0.0	0.0	10.0	7.0	12.0	3.0	3.0	0.0	3.0	10.0	14.0	9.0	2.0	0.0	3.0	0.0	0.0	4.0	1.0	3.0	0.0	1.0	4.0	6.0	54.0	0.0	8.0	0.0	1.0	9.0	9.0	1.0	2.0	0.0	5.0	0.0	8.0	0.0	0.0	3.0	2.0	0.0	0.0	6.0	1.0	1.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	122.0	656.0	0.0	0.0	1515.0	1.0	0.0	190.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes	2032.0	2489.0	2066.0	1404.0	1083.0	1185.0	234.0	299.0	1.0	10.0	1146.0	472.0	5172.0	1383.0	978.0	267.0	3437.0	1825.0	3238.0	2006.0	3795.0	1294.0	494.0	762.0	2741.0	3669.0	2213.0	3969.0	566.0	183.0	2299.0	334.0	2774.0	1988.0	2013.0	1255.0	1622.0	4906.0	2680.0	935.0	3056.0	1172.0	13708.0	2199.0	2434.0	2518.0	2211.0	1817.0	1320.0	3174.0	1283.0	460.0	938.0	3035.0	1925.0	1256.0	3333.0	1525.0	219.0	1713.0	1936.0	227.0	899.0	1170.0	2470.0	1376.0	1979.0	3566.0	545.0	641.0	1553.0	1060.0	1050.0	2267.0	1381.0	2694.0	1481.0	1.0	1061.0	444.0	1612.0	2212.0	3854.0	1663.0	1334.0	544.0	1483.0	3504.0	2503.0	1409.0
k__Bacteria;p__Tenericutes;c__RF3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	116.0	112.0	39.0	78.0	19.0	86.0	15.0	16.0	30.0	42.0	25.0	17.0	41.0	31.0	4.0	23.0	91.0	5.0	12.0	27.0	27.0	21.0	29.0	25.0	40.0	66.0	86.0	20.0	38.0	76.0	78.0	47.0	53.0	76.0	17.0	59.0	60.0	22.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae	3.0	7.0	5.0	14.0	18.0	19.0	0.0	0.0	0.0	0.0	55.0	8.0	15.0	1.0	0.0	3.0	11.0	4.0	9.0	306.0	64.0	0.0	16.0	0.0	1.0	5.0	1.0	12.0	0.0	0.0	0.0	20.0	0.0	5.0	30.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	26.0	44.0	9.0	1.0	6.0	0.0	1.0	24.0	12.0	7.0	5.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0	0.0	0.0	1.0	1.0	1.0	550.0	7.0	0.0	404.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	1914.0	3718.0	26.0	1.0	7.0	3462.0	3572.0	2639.0	1.0	672.0	20.0	7.0	335.0	1755.0	0.0	0.0	1546.0	0.0	7.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	4568.0	222.0	0.0	1.0	43.0	284.0	427.0	5131.0	324.0	7.0	1516.0	689.0	71.0	579.0	2.0	21.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0
